term,coef,scenario,run
post_g1,-0.02440609536083819,2,1428
post_g2,-0.01833786628062116,2,1428
post_g3,0.010748528569436037,2,1428
post_g4,-0.03287029674787999,2,1428
post_g5,0.1869961765468423,2,1428
post_g6,-0.12162112552936355,2,1428
post_g1,-0.012447007574307528,1,1429
post_g2,-0.025278089743728853,1,1429
post_g3,0.00271825978425179,1,1429
post_g4,-0.034916125434098014,1,1429
post_g5,0.18549113370570156,1,1429
post_g6,-0.11242840281729066,1,1429
post_g1,-0.023548716193340605,2,1429
post_g2,-0.02107825823584765,2,1429
post_g3,0.006703237183293036,2,1429
post_g4,-0.037469556797465095,2,1429
post_g5,0.20131544163016346,2,1429
post_g6,-0.12532674825476242,2,1429
post_g1,-0.021320390666280505,1,1430
post_g2,-0.016812437150097708,1,1430
post_g3,0.013753621568940867,1,1430
post_g4,-0.03355277851687387,1,1430
post_g5,0.18529600345857503,1,1430
post_g6,-0.12444342706181802,1,1430
post_g1,-0.023465837986140624,2,1430
post_g2,-0.020280380141631943,2,1430
post_g3,0.007893291910052128,2,1430
post_g4,-0.031806147990413654,2,1430
post_g5,0.18157721404596616,2,1430
post_g6,-0.11337664645436363,2,1430
post_g1,-0.01808780407105751,1,1431
post_g2,-0.018953089416031493,1,1431
post_g3,0.009260997394852168,1,1431
post_g4,-0.030915037079562842,1,1431
post_g5,0.1762044880092694,1,1431
post_g6,-0.11475011966151288,1,1431
post_g1,-0.02847701781461136,2,1431
post_g2,-0.019802431200121526,2,1431
post_g3,0.007816333052908842,2,1431
post_g4,-0.03421013936715245,2,1431
post_g5,0.1936291892645496,2,1431
post_g6,-0.11838685993632084,2,1431
post_g1,-0.024703934797901214,1,1432
post_g2,-0.018082735588572145,1,1432
post_g3,0.011230221574956862,1,1432
post_g4,-0.03264994288234443,1,1432
post_g5,0.1825887561440679,1,1432
post_g6,-0.11545535575781662,1,1432
post_g1,-0.025398828507919167,2,1432
post_g2,-0.02629316365797628,2,1432
post_g3,0.013641999722792068,2,1432
post_g4,-0.03418182090389342,2,1432
post_g5,0.1887234018333418,2,1432
post_g6,-0.11594259052006173,2,1432
post_g1,-0.025211816458884553,1,1433
post_g2,-0.01914244029392371,1,1433
post_g3,0.012677020255346493,1,1433
post_g4,-0.03293184317645034,1,1433
post_g5,0.18460728644480667,1,1433
post_g6,-0.11706746761586523,1,1433
post_g1,-0.018438293497024277,2,1433
post_g2,-0.023811877895509342,2,1433
post_g3,0.011685829453991745,2,1433
post_g4,-0.03074101007588518,2,1433
post_g5,0.17536596746061842,2,1433
post_g6,-0.11354373414328617,2,1433
post_g1,-0.01974829076673685,1,1434
post_g2,-0.020575273984171805,1,1434
post_g3,0.008116700506805494,1,1434
post_g4,-0.028001945725266694,1,1434
post_g5,0.17899751808371173,1,1434
post_g6,-0.11638764592400863,1,1434
post_g1,-0.021575536501019045,2,1434
post_g2,-0.02396673338279312,2,1434
post_g3,0.011317917608307585,2,1434
post_g4,-0.034174417854246575,2,1434
post_g5,0.1870480991817431,2,1434
post_g6,-0.11807588148695786,2,1434
post_g1,-0.014861043314249771,1,1435
post_g2,-0.016564435741977537,1,1435
post_g3,0.013061654438739346,1,1435
post_g4,-0.03330857035357237,1,1435
post_g5,0.17654968285309863,1,1435
post_g6,-0.1217971889893953,1,1435
post_g1,-0.019069426248505866,2,1435
post_g2,-0.020381512072344257,2,1435
post_g3,0.012336289793911489,2,1435
post_g4,-0.033870962845848646,2,1435
post_g5,0.17774599442157152,2,1435
post_g6,-0.11619551109294851,2,1435
post_g1,-0.02172880679825684,1,1436
post_g2,-0.019842481470718185,1,1436
post_g3,0.009974790613292515,1,1436
post_g4,-0.029119840192453027,1,1436
post_g5,0.17610802341534265,1,1436
post_g6,-0.11266838659215793,1,1436
post_g1,-0.022662053238467594,2,1436
post_g2,-0.02337208769988441,2,1436
post_g3,0.00974632852465237,2,1436
post_g4,-0.03104937517934512,2,1436
post_g5,0.180693081618873,2,1436
post_g6,-0.11281124053037994,2,1436
post_g1,-0.020461327686925296,1,1437
post_g2,-0.015609708577204014,1,1437
post_g3,0.00919113121256256,1,1437
post_g4,-0.034690230481298275,1,1437
post_g5,0.19033316323189625,1,1437
post_g6,-0.12582654951599118,1,1437
post_g1,-0.019473401540969233,2,1437
post_g2,-0.02283691463802146,2,1437
post_g3,0.014140449897696337,2,1437
post_g4,-0.036168830676587146,2,1437
post_g5,0.18548122542316273,2,1437
post_g6,-0.12056587212642472,2,1437
post_g1,-0.023481415661910088,1,1438
post_g2,-0.02155804779470778,1,1438
post_g3,0.005914966425812077,1,1438
post_g4,-0.03169791107685091,1,1438
post_g5,0.18386239268575622,1,1438
post_g6,-0.11023103364193376,1,1438
post_g1,-0.024710795386964766,2,1438
post_g2,-0.020973162225345544,2,1438
post_g3,0.01688144498145255,2,1438
post_g4,-0.03158414038746128,2,1438
post_g5,0.17134007454312372,2,1438
post_g6,-0.1103944091067632,2,1438
post_g1,-0.021720606854283384,1,1439
post_g2,-0.020280209943114885,1,1439
post_g3,0.011330381370168563,1,1439
post_g4,-0.032491608499621655,1,1439
post_g5,0.1785996404273863,1,1439
post_g6,-0.11248164777809913,1,1439
post_g1,-0.026648011324016434,2,1439
post_g2,-0.02485199311336694,2,1439
post_g3,0.008260728562380184,2,1439
post_g4,-0.03328214128611845,2,1439
post_g5,0.20056907458467801,2,1439
post_g6,-0.12355626988551115,2,1439
post_g1,-0.02382969553693464,1,1440
post_g2,-0.022650200659214206,1,1440
post_g3,0.005590125332899851,1,1440
post_g4,-0.03386922565558517,1,1440
post_g5,0.18976197001391612,1,1440
post_g6,-0.1118655238988385,1,1440
post_g1,-0.025679479431682507,2,1440
post_g2,-0.02046668135863202,2,1440
post_g3,0.00842215307616696,2,1440
post_g4,-0.03279620888309159,2,1440
post_g5,0.18685310578569234,2,1440
post_g6,-0.11575814550422209,2,1440
post_g1,-0.020549596890197218,1,1441
post_g2,-0.021197435292012443,1,1441
post_g3,0.006589654130468707,1,1441
post_g4,-0.03408175994184278,1,1441
post_g5,0.18675430081444314,1,1441
post_g6,-0.11452832761583331,1,1441
post_g1,-0.020834843259937123,2,1441
post_g2,-0.01690800395040267,2,1441
post_g3,0.007383743819501801,2,1441
post_g4,-0.036217050993352484,2,1441
post_g5,0.19065355883670293,2,1441
post_g6,-0.12344151887870988,2,1441
post_g1,-0.01808467688844246,1,1442
post_g2,-0.015339691586766496,1,1442
post_g3,0.012807117286844144,1,1442
post_g4,-0.03283398847810033,1,1442
post_g5,0.1748344665502517,1,1442
post_g6,-0.11855917945937208,1,1442
post_g1,-0.02580676446956543,2,1442
post_g2,-0.02020291915793973,2,1442
post_g3,0.011377208619298168,2,1442
post_g4,-0.03375096395201074,2,1442
post_g5,0.19306408693091548,2,1442
post_g6,-0.1241248954483464,2,1442
post_g1,-0.0187015294634486,1,1443
post_g2,-0.023006701084217374,1,1443
post_g3,0.009664625457125833,1,1443
post_g4,-0.031047454098761126,1,1443
post_g5,0.17315675671708594,1,1443
post_g6,-0.10706744260480652,1,1443
post_g1,-0.023423850421113494,2,1443
post_g2,-0.017074016762174203,2,1443
post_g3,0.012095757974561187,2,1443
post_g4,-0.03524294422661766,2,1443
post_g5,0.19036120808653464,2,1443
post_g6,-0.1261512928852339,2,1443
post_g1,-0.017486739964988056,1,1444
post_g2,-0.02176471942164181,1,1444
post_g3,0.012773552885923616,1,1444
post_g4,-0.03136473251153239,1,1444
post_g5,0.18474930491517133,1,1444
post_g6,-0.12434748040768707,1,1444
post_g1,-0.02647074217091404,2,1444
post_g2,-0.02171026659508165,2,1444
post_g3,0.008683734697357795,2,1444
post_g4,-0.03331145318268562,2,1444
post_g5,0.18870598789460122,2,1444
post_g6,-0.11532772041144265,2,1444
post_g1,-0.02038650121536288,1,1445
post_g2,-0.01837870841300015,1,1445
post_g3,0.00961431684920589,1,1445
post_g4,-0.03381666684194182,1,1445
post_g5,0.1915979194582128,1,1445
post_g6,-0.1257812170799842,1,1445
post_g1,-0.022667503973913233,2,1445
post_g2,-0.021083292011598302,2,1445
post_g3,0.004575378204745069,2,1445
post_g4,-0.037008995919319644,2,1445
post_g5,0.19790967663521714,2,1445
post_g6,-0.12108808008183342,2,1445
post_g1,-0.02374741849678841,1,1446
post_g2,-0.021709971923316133,1,1446
post_g3,0.004761535372638727,1,1446
post_g4,-0.03177108643399919,1,1446
post_g5,0.1865991420339377,1,1446
post_g6,-0.11118532536216791,1,1446
post_g1,-0.022808724636816387,2,1446
post_g2,-0.021546814616497535,2,1446
post_g3,0.015025541289957086,2,1446
post_g4,-0.03469886077509207,2,1446
post_g5,0.1876610779392346,2,1446
post_g6,-0.12308826296245443,2,1446
post_g1,-0.023393224786608012,1,1447
post_g2,-0.019511196031786592,1,1447
post_g3,0.012504569940718885,1,1447
post_g4,-0.03353602115276585,1,1447
post_g5,0.18919911953133056,1,1447
post_g6,-0.12237725731104977,1,1447
post_g1,-0.02333572251599765,2,1447
post_g2,-0.02359496989885054,2,1447
post_g3,0.009108150381287365,2,1447
post_g4,-0.035332422477855105,2,1447
post_g5,0.19527742030813328,2,1447
post_g6,-0.12151819636138195,2,1447
post_g1,-0.02421601866880243,1,1448
post_g2,-0.02482691489096139,1,1448
post_g3,0.008664416000387995,1,1448
post_g4,-0.03243974870566203,1,1448
post_g5,0.18974132468881522,1,1448
post_g6,-0.1139224604894881,1,1448
post_g1,-0.02730567988269353,2,1448
post_g2,-0.023849880516971206,2,1448
post_g3,0.008716528817394913,2,1448
post_g4,-0.03455716015123318,2,1448
post_g5,0.1913279241237245,2,1448
post_g6,-0.11375870534441754,2,1448
post_g1,-0.01923034201282263,1,1449
post_g2,-0.016972692568154694,1,1449
post_g3,0.015298470667390575,1,1449
post_g4,-0.03321314641158635,1,1449
post_g5,0.18040382508911848,1,1449
post_g6,-0.12325084863019009,1,1449
post_g1,-0.028080474902205006,2,1449
post_g2,-0.026306032204917174,2,1449
post_g3,0.004629525432356992,2,1449
post_g4,-0.03339692262935395,2,1449
post_g5,0.19343648059284813,2,1449
post_g6,-0.10969632135898666,2,1449
post_g1,-0.0224108188157496,1,1450
post_g2,-0.01850862317742127,1,1450
post_g3,0.009579704898216156,1,1450
post_g4,-0.03187415828944358,1,1450
post_g5,0.17507669878745288,1,1450
post_g6,-0.10875443048444829,1,1450
post_g1,-0.020796530209436156,2,1450
post_g2,-0.02674718823008285,2,1450
post_g3,0.01122640299202734,2,1450
post_g4,-0.032723405680703865,2,1450
post_g5,0.184499459462386,2,1450
post_g6,-0.11492016927983303,2,1450
post_g1,-0.01999770284598024,1,1451
post_g2,-0.023163686941665162,1,1451
post_g3,0.013683984680333786,1,1451
post_g4,-0.03183433160742542,1,1451
post_g5,0.1796495622278888,1,1451
post_g6,-0.1155573375025307,1,1451
post_g1,-0.018635917178229083,2,1451
post_g2,-0.01713080839571088,2,1451
post_g3,0.011336070848065474,2,1451
post_g4,-0.03580293617438697,2,1451
post_g5,0.17894213011354682,2,1451
post_g6,-0.11811223484190717,2,1451
post_g1,-0.021837401529377125,1,1452
post_g2,-0.02105104218759362,1,1452
post_g3,0.0086621338020102,1,1452
post_g4,-0.032934383518943275,1,1452
post_g5,0.19312503621441993,1,1452
post_g6,-0.1231353919260366,1,1452
post_g1,-0.024718491953226535,2,1452
post_g2,-0.026987158704912445,2,1452
post_g3,0.014696654191324276,2,1452
post_g4,-0.03478712555957923,2,1452
post_g5,0.18481002419781112,2,1452
post_g6,-0.11246118008978458,2,1452
post_g1,-0.021190489807938938,1,1453
post_g2,-0.016766794316556793,1,1453
post_g3,0.010270829646361874,1,1453
post_g4,-0.02919394672002741,1,1453
post_g5,0.1737067601483963,1,1453
post_g6,-0.11405633679343843,1,1453
post_g1,-0.023930485807554754,2,1453
post_g2,-0.023689414651557758,2,1453
post_g3,0.009372340340967377,2,1453
post_g4,-0.03553468376133857,2,1453
post_g5,0.1990312512124542,2,1453
post_g6,-0.12469226662884192,2,1453
post_g1,-0.02001963539484283,1,1454
post_g2,-0.023469551633605902,1,1454
post_g3,0.009827032098653432,1,1454
post_g4,-0.03267824635837875,1,1454
post_g5,0.1839939801233394,1,1454
post_g6,-0.11481678857960834,1,1454
post_g1,-0.02524576963607869,2,1454
post_g2,-0.018387772373075217,2,1454
post_g3,0.006948716825914216,2,1454
post_g4,-0.03453310121474712,2,1454
post_g5,0.18895913829658062,2,1454
post_g6,-0.1171458694343136,2,1454
post_g1,-0.016407695342749197,1,1455
post_g2,-0.015988379175741006,1,1455
post_g3,0.0146420173410465,1,1455
post_g4,-0.035753450276790597,1,1455
post_g5,0.1818923058841373,1,1455
post_g6,-0.12510329947728804,1,1455
post_g1,-0.016820373447910455,2,1455
post_g2,-0.024475532935312197,2,1455
post_g3,0.014018059164322961,2,1455
post_g4,-0.034682240078669546,2,1455
post_g5,0.18610148576802107,2,1455
post_g6,-0.12358181311710575,2,1455
post_g1,-0.01852127914178711,1,1456
post_g2,-0.02167172131396442,1,1456
post_g3,0.011335739576982723,1,1456
post_g4,-0.03225109859654588,1,1456
post_g5,0.1846327857257919,1,1456
post_g6,-0.12078139293739018,1,1456
post_g1,-0.023538527289978774,2,1456
post_g2,-0.018560023572277658,2,1456
post_g3,0.015866159425875503,2,1456
post_g4,-0.03331306809490464,2,1456
post_g5,0.18177935351784913,2,1456
post_g6,-0.12169609099459808,2,1456
post_g1,-0.020492076396290138,1,1457
post_g2,-0.017396376792145563,1,1457
post_g3,0.005407602467458316,1,1457
post_g4,-0.0333423705790229,1,1457
post_g5,0.1885410366137712,1,1457
post_g6,-0.11980126714334063,1,1457
post_g1,-0.02836246671554373,2,1457
post_g2,-0.020040609988164697,2,1457
post_g3,0.0105996496465448,2,1457
post_g4,-0.034905184682882236,2,1457
post_g5,0.19560001774323843,2,1457
post_g6,-0.12234408838450152,2,1457
post_g1,-0.02090378533072329,1,1458
post_g2,-0.019824297029182286,1,1458
post_g3,0.013287554375346948,1,1458
post_g4,-0.03155767061773851,1,1458
post_g5,0.18512924787725793,1,1458
post_g6,-0.12344557678644227,1,1458
post_g1,-0.022730906632001356,2,1458
post_g2,-0.01739665547570598,2,1458
post_g3,0.008425541878139362,2,1458
post_g4,-0.0363384278831734,2,1458
post_g5,0.19113605308632534,2,1458
post_g6,-0.12252339473190371,2,1458
post_g1,-0.016481638468585295,1,1459
post_g2,-0.019672473338440008,1,1459
post_g3,0.012956335477011634,1,1459
post_g4,-0.03693484332833412,1,1459
post_g5,0.18502357592662705,1,1459
post_g6,-0.12166584175436942,1,1459
post_g1,-0.015621614798093068,2,1459
post_g2,-0.020884285756982885,2,1459
post_g3,0.008139646842656263,2,1459
post_g4,-0.031346617498659995,2,1459
post_g5,0.17201689945356544,2,1459
post_g6,-0.11173515888508107,2,1459
post_g1,-0.01205381351756824,1,1460
post_g2,-0.02444949083162601,1,1460
post_g3,0.005731527126917328,1,1460
post_g4,-0.03263558430027453,1,1460
post_g5,0.17952730883976137,1,1460
post_g6,-0.11315965401097577,1,1460
post_g1,-0.025626370301541017,2,1460
post_g2,-0.02168320426442181,2,1460
post_g3,0.0073050389641218984,2,1460
post_g4,-0.03136388864977233,2,1460
post_g5,0.1806698047381888,2,1460
post_g6,-0.10877709579951678,2,1460
post_g1,-0.022048913839666045,1,1461
post_g2,-0.016406069893417898,1,1461
post_g3,0.008370641225460725,1,1461
post_g4,-0.02908288165101268,1,1461
post_g5,0.17998174382675936,1,1461
post_g6,-0.11826541500163709,1,1461
post_g1,-0.02552909666031109,2,1461
post_g2,-0.02230128927606715,2,1461
post_g3,0.015964618743303797,2,1461
post_g4,-0.034714210009486435,2,1461
post_g5,0.18994513345978542,2,1461
post_g6,-0.12280179294684898,2,1461
post_g1,-0.024946412442520896,1,1462
post_g2,-0.021670347407324958,1,1462
post_g3,0.004844707581326595,1,1462
post_g4,-0.03201486209663816,1,1462
post_g5,0.18714221506622272,1,1462
post_g6,-0.11035700147145075,1,1462
post_g1,-0.02581888640242718,2,1462
post_g2,-0.019187635968635153,2,1462
post_g3,0.010023835367228392,2,1462
post_g4,-0.031150098710663668,2,1462
post_g5,0.18167769073228063,2,1462
post_g6,-0.11501618541236774,2,1462
post_g1,-0.017628398574321753,1,1463
post_g2,-0.015910478154393316,1,1463
post_g3,0.011022271976945334,1,1463
post_g4,-0.03282003582080835,1,1463
post_g5,0.18289044327979065,1,1463
post_g6,-0.124745125571312,1,1463
post_g1,-0.02115634286518437,2,1463
post_g2,-0.021253783069236254,2,1463
post_g3,0.007327855403964344,2,1463
post_g4,-0.031967836538495414,2,1463
post_g5,0.18285730574914977,2,1463
post_g6,-0.1152826785704175,2,1463
post_g1,-0.019755299732102938,1,1464
post_g2,-0.020631147357087754,1,1464
post_g3,0.00825777477071523,1,1464
post_g4,-0.033003205643777164,1,1464
post_g5,0.18706143998541644,1,1464
post_g6,-0.11894641509303933,1,1464
post_g1,-0.029556785663606387,2,1464
post_g2,-0.019374892827272804,2,1464
post_g3,0.01251462963557703,2,1464
post_g4,-0.03302241586436278,2,1464
post_g5,0.19394229694646917,2,1464
post_g6,-0.12394040569810488,2,1464
post_g1,-0.019078460745368314,1,1465
post_g2,-0.02030141552815777,1,1465
post_g3,0.006717535696214768,1,1465
post_g4,-0.03498588683593693,1,1465
post_g5,0.19136285207127265,1,1465
post_g6,-0.12041937814611026,1,1465
post_g1,-0.02352082993778616,2,1465
post_g2,-0.026681504412931135,2,1465
post_g3,0.01169357136455398,2,1465
post_g4,-0.030530228573686816,2,1465
post_g5,0.18227227622786268,2,1465
post_g6,-0.11271660677778916,2,1465
post_g1,-0.016294759239804106,1,1466
post_g2,-0.019534099510160552,1,1466
post_g3,0.013622664499587527,1,1466
post_g4,-0.033137319093630574,1,1466
post_g5,0.17632091331984748,1,1466
post_g6,-0.11797673775160353,1,1466
post_g1,-0.01822725119967672,2,1466
post_g2,-0.02239647724665797,2,1466
post_g3,0.009802589045870651,2,1466
post_g4,-0.034928602543697146,2,1466
post_g5,0.18112847856302433,2,1466
post_g6,-0.11477775912202812,2,1466
post_g1,-0.02158871127121157,1,1467
post_g2,-0.01707943516524857,1,1467
post_g3,0.010451554276674803,1,1467
post_g4,-0.03226471467735252,1,1467
post_g5,0.18429036464389503,1,1467
post_g6,-0.12098132295815467,1,1467
post_g1,-0.030778348545128866,2,1467
post_g2,-0.02508927203786038,2,1467
post_g3,0.009114375599972224,2,1467
post_g4,-0.032210778732670094,2,1467
post_g5,0.19474363572617703,2,1467
post_g6,-0.11524259032485364,2,1467
post_g1,-0.022321301714752016,1,1468
post_g2,-0.01800930508365933,1,1468
post_g3,0.007651515228714521,1,1468
post_g4,-0.033973249728784724,1,1468
post_g5,0.1906076888971638,1,1468
post_g6,-0.1209318720391665,1,1468
post_g1,-0.02466915416299266,2,1468
post_g2,-0.025585247951176324,2,1468
post_g3,0.007198622985711329,2,1468
post_g4,-0.033615470839969824,2,1468
post_g5,0.18401570517045063,2,1468
post_g6,-0.10679418142988005,2,1468
post_g1,-0.021043447999704507,1,1469
post_g2,-0.022158780865968127,1,1469
post_g3,0.012550645043857372,1,1469
post_g4,-0.031451822656151034,1,1469
post_g5,0.1819510537449361,1,1469
post_g6,-0.11699498575980014,1,1469
post_g1,-0.02373468218765752,2,1469
post_g2,-0.023378320295348233,2,1469
post_g3,0.008251112275207936,2,1469
post_g4,-0.03634961482195524,2,1469
post_g5,0.19468916012178342,2,1469
post_g6,-0.1188956736373585,2,1469
post_g1,-0.020105610447804796,1,1470
post_g2,-0.019885406486378515,1,1470
post_g3,0.01714288893158509,1,1470
post_g4,-0.03172744364908997,1,1470
post_g5,0.17561535680519044,1,1470
post_g6,-0.11833504540692294,1,1470
post_g1,-0.018455246351030546,2,1470
post_g2,-0.021201598819300164,2,1470
post_g3,0.009040675436664834,2,1470
post_g4,-0.035221126582986484,2,1470
post_g5,0.18453380924674512,2,1470
post_g6,-0.11808798887468444,2,1470
post_g1,-0.022478872653498592,1,1471
post_g2,-0.020536412859863736,1,1471
post_g3,0.015470258526030088,1,1471
post_g4,-0.03135792554870946,1,1471
post_g5,0.18207659378834698,1,1471
post_g6,-0.12062224966691601,1,1471
post_g1,-0.02374676583338918,2,1471
post_g2,-0.020281227682075256,2,1471
post_g3,0.01333856847869215,2,1471
post_g4,-0.033848969348772476,2,1471
post_g5,0.18987359268866555,2,1471
post_g6,-0.12478473606946608,2,1471
post_g1,-0.01775248480035852,1,1472
post_g2,-0.022396442041569285,1,1472
post_g3,0.009312233707117326,1,1472
post_g4,-0.03246456609597834,1,1472
post_g5,0.1737649757479513,1,1472
post_g6,-0.10749168643455222,1,1472
post_g1,-0.022319718172352,2,1472
post_g2,-0.020906017979533602,2,1472
post_g3,0.010047154988723113,2,1472
post_g4,-0.035006674515663264,2,1472
post_g5,0.18289396033181066,2,1472
post_g6,-0.11409907828515584,2,1472
post_g1,-0.02249769479477562,1,1473
post_g2,-0.017820267642981266,1,1473
post_g3,0.002338141624310596,1,1473
post_g4,-0.032134370066506504,1,1473
post_g5,0.19121131848566747,1,1473
post_g6,-0.11825680942841446,1,1473
post_g1,-0.019071002724485406,2,1473
post_g2,-0.01843398871764155,2,1473
post_g3,0.013736078032421793,2,1473
post_g4,-0.03365653034104571,2,1473
post_g5,0.1768597568310917,2,1473
post_g6,-0.11889202154208492,2,1473
post_g1,-0.020208146677982687,1,1474
post_g2,-0.01769040041577103,1,1474
post_g3,0.011156911711337075,1,1474
post_g4,-0.03277049821611733,1,1474
post_g5,0.17741760832868403,1,1474
post_g6,-0.11486701528103871,1,1474
post_g1,-0.02036075225554162,2,1474
post_g2,-0.019393049561151038,2,1474
post_g3,0.012922215582958673,2,1474
post_g4,-0.03365371759182916,2,1474
post_g5,0.18239915984234695,2,1474
post_g6,-0.12133370366873909,2,1474
post_g1,-0.016521238028180788,1,1475
post_g2,-0.018962423038223323,1,1475
post_g3,0.007470951443477606,1,1475
post_g4,-0.031180794232692183,1,1475
post_g5,0.17629846614911499,1,1475
post_g6,-0.11414283806218004,1,1475
post_g1,-0.026591489067801254,2,1475
post_g2,-0.017247880155872537,2,1475
post_g3,0.009514934191803945,2,1475
post_g4,-0.03171022119690943,2,1475
post_g5,0.18737142480068567,2,1475
post_g6,-0.1207761399233914,2,1475
post_g1,-0.020053655755830485,1,1476
post_g2,-0.02162439466436262,1,1476
post_g3,0.008482782815186392,1,1476
post_g4,-0.034240770687463826,1,1476
post_g5,0.18790014363586915,1,1476
post_g6,-0.11755316695898221,1,1476
post_g1,-0.022938308930880752,2,1476
post_g2,-0.018364906275123234,2,1476
post_g3,0.01674439158943347,2,1476
post_g4,-0.03681911255874822,2,1476
post_g5,0.18610022974775586,2,1476
post_g6,-0.12412206534731621,2,1476
post_g1,-0.016552293817041885,1,1477
post_g2,-0.018190418454250498,1,1477
post_g3,0.012282550902562271,1,1477
post_g4,-0.035725334128711796,1,1477
post_g5,0.18787948773887636,1,1477
post_g6,-0.1265659383858989,1,1477
post_g1,-0.02238808725841159,2,1477
post_g2,-0.021214683300632278,2,1477
post_g3,0.015285252257246047,2,1477
post_g4,-0.03480372868310463,2,1477
post_g5,0.1867421075300082,2,1477
post_g6,-0.12305192949140953,2,1477
post_g1,-0.02038449453660866,1,1478
post_g2,-0.023652094911348044,1,1478
post_g3,0.013430816690759588,1,1478
post_g4,-0.03425055324202902,1,1478
post_g5,0.18539556391414985,1,1478
post_g6,-0.11759937653030877,1,1478
post_g1,-0.027147669200564183,2,1478
post_g2,-0.020117936079636994,2,1478
post_g3,0.014699228958860779,2,1478
post_g4,-0.033891071378250204,2,1478
post_g5,0.18985487350279606,2,1478
post_g6,-0.12284469331012891,2,1478
post_g1,-0.019712183151048036,1,1479
post_g2,-0.02494331371556824,1,1479
post_g3,0.007346338277231955,1,1479
post_g4,-0.030684710127611897,1,1479
post_g5,0.18265109151311026,1,1479
post_g6,-0.1119492716911106,1,1479
post_g1,-0.025747785760625502,2,1479
post_g2,-0.024180127987759252,2,1479
post_g3,0.008013882929531828,2,1479
post_g4,-0.030864162840838025,2,1479
post_g5,0.180765529262567,2,1479
post_g6,-0.10746909482381842,2,1479
post_g1,-0.020440728236685163,1,1480
post_g2,-0.02371081816149122,1,1480
post_g3,0.007646396691769553,1,1480
post_g4,-0.03346746219496639,1,1480
post_g5,0.18730372421908056,1,1480
post_g6,-0.11438712180493965,1,1480
post_g1,-0.023081963405861557,2,1480
post_g2,-0.02194142881617252,2,1480
post_g3,0.014614813559625914,2,1480
post_g4,-0.03194352827744253,2,1480
post_g5,0.18056145651553462,2,1480
post_g6,-0.11767984256290495,2,1480
post_g1,-0.020494984199195862,1,1481
post_g2,-0.016830224388432062,1,1481
post_g3,0.011890221718896051,1,1481
post_g4,-0.030866709597486233,1,1481
post_g5,0.17494833231150225,1,1481
post_g6,-0.11580672464079897,1,1481
post_g1,-0.022081797691815022,2,1481
post_g2,-0.02335840640516222,2,1481
post_g3,0.00950452558895682,2,1481
post_g4,-0.030821258326208925,2,1481
post_g5,0.1783203122767859,2,1481
post_g6,-0.11102503435917485,2,1481
post_g1,-0.02166761188814543,1,1482
post_g2,-0.02339657290437902,1,1482
post_g3,0.012355294810172715,1,1482
post_g4,-0.036451184873974266,1,1482
post_g5,0.19153374478482438,1,1482
post_g6,-0.11916870443151481,1,1482
post_g1,-0.024114408055540656,2,1482
post_g2,-0.020362593782083,2,1482
post_g3,0.0015918798736726928,2,1482
post_g4,-0.03415364310676299,2,1482
post_g5,0.18866230836803427,2,1482
post_g6,-0.11101495556637758,2,1482
post_g1,-0.017518931695810612,1,1483
post_g2,-0.017852631900979864,1,1483
post_g3,0.010333117560076788,1,1483
post_g4,-0.031927642894662864,1,1483
post_g5,0.17387271934042525,1,1483
post_g6,-0.11393305427686734,1,1483
post_g1,-0.02466716907096926,2,1483
post_g2,-0.019319529742702173,2,1483
post_g3,0.009623263585750393,2,1483
post_g4,-0.03203555372382029,2,1483
post_g5,0.179831239474201,2,1483
post_g6,-0.11291181280588655,2,1483
post_g1,-0.019868431412318366,1,1484
post_g2,-0.019901109858451317,1,1484
post_g3,0.012738378955233883,1,1484
post_g4,-0.03283735947929632,1,1484
post_g5,0.1862666995511154,1,1484
post_g6,-0.12354816831291775,1,1484
post_g1,-0.018615580848325153,2,1484
post_g2,-0.017458816466258034,2,1484
post_g3,0.00904609545280463,2,1484
post_g4,-0.03337893560711023,2,1484
post_g5,0.17667096689948308,2,1484
post_g6,-0.11567672537023313,2,1484
post_g1,-0.015590090602806661,1,1485
post_g2,-0.022897268681276107,1,1485
post_g3,0.015798926654332572,1,1485
post_g4,-0.03287436154873311,1,1485
post_g5,0.17650390601458105,1,1485
post_g6,-0.11797040838302242,1,1485
post_g1,-0.018419336642692165,2,1485
post_g2,-0.026848585893671936,2,1485
post_g3,0.012594645035586511,2,1485
post_g4,-0.03417499439244427,2,1485
post_g5,0.19336769055567782,2,1485
post_g6,-0.12598808798176372,2,1485
post_g1,-0.02536474428470286,1,1486
post_g2,-0.019795362580941507,1,1486
post_g3,0.013791567543043424,1,1486
post_g4,-0.029693729175820086,1,1486
post_g5,0.18131102465071997,1,1486
post_g6,-0.11773276343414715,1,1486
post_g1,-0.020412262125321788,2,1486
post_g2,-0.023354356712642486,2,1486
post_g3,0.011355272650330284,2,1486
post_g4,-0.0355244671703875,2,1486
post_g5,0.18571306432566298,2,1486
post_g6,-0.1171709540403811,2,1486
post_g1,-0.019370213819783422,1,1487
post_g2,-0.021487476029011753,1,1487
post_g3,0.006392490662798137,1,1487
post_g4,-0.0344701308983396,1,1487
post_g5,0.19123851922350615,1,1487
post_g6,-0.11920781154947105,1,1487
post_g1,-0.02519520368507557,2,1487
post_g2,-0.02535812877389551,2,1487
post_g3,0.011201020389813184,2,1487
