term,coef,scenario,draw
post_g3,-0.00606043265731289,1,1717
post_g4,0.024321288586069044,1,1717
post_g5,0.013058030560690107,1,1717
post_g6,0.01637071114133074,1,1717
post_g1,-0.014180670856414938,2,1717
post_g2,0.00592739471106013,2,1717
post_g3,0.000903905498505074,2,1717
post_g4,0.024349490373931436,2,1717
post_g5,0.013206499585161558,2,1717
post_g6,-0.0239959818511365,2,1717
post_g1,0.008890743399909654,1,1718
post_g2,-0.008807125800890318,1,1718
post_g3,-0.003474182933584242,1,1718
post_g4,0.032615619663148174,1,1718
post_g5,0.008932322688850842,1,1718
post_g6,-0.006474007576368901,1,1718
post_g1,0.0057236104375014635,2,1718
post_g2,0.0013624423430260476,2,1718
post_g3,0.0018958038534432724,2,1718
post_g4,0.032893068182608495,2,1718
post_g5,0.009383213981044823,2,1718
post_g6,-0.04515820774468225,2,1718
post_g1,0.004113704857849369,1,1719
post_g2,0.013848527137079746,1,1719
post_g3,-0.003432362865367228,1,1719
post_g4,0.023100177372715004,1,1719
post_g5,0.003535902344752674,1,1719
post_g6,-0.009938088181082326,1,1719
post_g1,0.0002926460768915607,2,1719
post_g2,0.023865720160049717,2,1719
post_g3,0.006463389861806235,2,1719
post_g4,0.0230221833719227,2,1719
post_g5,0.0013519950876911188,2,1719
post_g6,-0.049011350679133626,2,1719
post_g1,-0.01492406720109822,1,1720
post_g2,-0.003627302642213533,1,1720
post_g3,-0.005584437028059892,1,1720
post_g4,0.01964823632147391,1,1720
post_g5,0.017299530791137618,1,1720
post_g6,0.013508553086498176,1,1720
post_g1,-0.01576087287907149,2,1720
post_g2,0.006197164877815425,2,1720
post_g3,5.194434444968818e-05,2,1720
post_g4,0.019586696718795045,2,1720
post_g5,0.017891420318922248,2,1720
post_g6,-0.022905384325452957,2,1720
post_g1,-0.0090376457287368,1,1721
post_g2,0.0004912923056522409,1,1721
post_g3,0.002980326429665196,1,1721
post_g4,0.026438957821254654,1,1721
post_g5,0.0017657658277369433,1,1721
post_g6,0.007056529907522136,1,1721
post_g1,-0.014116990796760806,2,1721
post_g2,0.007701382747259223,2,1721
post_g3,0.012564560013789087,2,1721
post_g4,0.026405186985089934,2,1721
post_g5,0.0018142042534091325,2,1721
post_g6,-0.02866205734147309,2,1721
post_g1,-0.009272841948034285,1,1722
post_g2,-0.006861726800257147,1,1722
post_g3,0.011792505735071271,1,1722
post_g4,0.02810562673770517,1,1722
post_g5,0.004992707355260923,1,1722
post_g6,0.001444774163334067,1,1722
post_g1,-0.012015371244095834,2,1722
post_g2,0.002359416563181265,2,1722
post_g3,0.01807086769111762,2,1722
post_g4,0.028017694678102254,2,1722
post_g5,0.006891707801207539,2,1722
post_g6,-0.03747031667055879,2,1722
post_g1,-0.007865745944091966,1,1723
post_g2,-0.0034702459816983444,1,1723
post_g3,-0.001979046424323787,1,1723
post_g4,0.014556694103171838,1,1723
post_g5,0.012429261919878344,1,1723
post_g6,0.009153139095846453,1,1723
post_g1,-0.010899754514632432,2,1723
post_g2,0.005651689856987919,2,1723
post_g3,0.005228939081892153,2,1723
post_g4,0.014522616671209356,2,1723
post_g5,0.00955754238577165,2,1723
post_g6,-0.019650353498444587,2,1723
post_g1,-0.014263413793376279,1,1724
post_g2,0.018106835179967057,1,1724
post_g3,-0.00804079319767062,1,1724
post_g4,0.025148954661391464,1,1724
post_g5,0.011042618450343402,1,1724
post_g6,0.0005319682874432899,1,1724
post_g1,-0.014209059438147029,2,1724
post_g2,0.02823445254998356,2,1724
post_g3,-0.0025407423521170555,2,1724
post_g4,0.024840509480941277,2,1724
post_g5,0.009486769435181163,2,1724
post_g6,-0.03957504093421171,2,1724
post_g1,-0.012851582522705175,1,1725
post_g2,-0.015669405495149287,1,1725
post_g3,-0.0005378344525110424,1,1725
post_g4,0.02285603940965012,1,1725
post_g5,0.005043561774496337,1,1725
post_g6,0.026896323000877215,1,1725
post_g1,-0.014810706617937652,2,1725
post_g2,-0.00811349552327267,2,1725
post_g3,0.004621575467066767,2,1725
post_g4,0.022366156137097755,2,1725
post_g5,0.003699317298687165,2,1725
post_g6,-0.002821454248056837,2,1725
post_g1,-0.013277865175587086,1,1726
post_g2,-0.012651434233035233,1,1726
post_g3,-0.003049861183310802,1,1726
post_g4,0.02799016840736381,1,1726
post_g5,0.0039741921780059395,1,1726
post_g6,0.022646129875764157,1,1726
post_g1,-0.01125602916384904,2,1726
post_g2,-0.0030961350865113552,2,1726
post_g3,-0.002212677790030219,2,1726
post_g4,0.027830125839154403,2,1726
post_g5,0.0043010101491337835,2,1726
post_g6,-0.010640471623852767,2,1726
post_g1,-0.013442740229154471,1,1727
post_g2,0.0032323112868806857,1,1727
post_g3,0.005458092473201432,1,1727
post_g4,0.02533921801280889,1,1727
post_g5,-0.0022773753338935746,1,1727
post_g6,0.014589865206384632,1,1727
post_g1,-0.016205453988530422,2,1727
post_g2,0.010728710595293813,2,1727
post_g3,0.013475360269743344,2,1727
post_g4,0.02509870440671591,2,1727
post_g5,-0.004163321385742651,2,1727
post_g6,-0.02265613567426586,2,1727
post_g1,-0.027855028259987508,1,1728
post_g2,-0.0019358653284657482,1,1728
post_g3,-0.006598589290292036,1,1728
post_g4,0.024402293544679945,1,1728
post_g5,0.011507835901696857,1,1728
post_g6,0.03112880913195374,1,1728
post_g1,-0.03091769711874462,2,1728
post_g2,0.00880624681801355,2,1728
post_g3,0.0012001209081665856,2,1728
post_g4,0.024673068954259615,2,1728
post_g5,0.010484761925958425,2,1728
post_g6,-0.008389640291888108,2,1728
post_g1,-0.020503767162384737,1,1729
post_g2,3.6937791662542164e-05,1,1729
post_g3,0.00427876618185177,1,1729
post_g4,0.02235496211390587,1,1729
post_g5,0.011375206990225192,1,1729
post_g6,0.010356248418736327,1,1729
post_g1,-0.02150107339311822,2,1729
post_g2,0.00707026957727089,2,1729
post_g3,0.011553709599499761,2,1729
post_g4,0.022413682142670754,2,1729
post_g5,0.008940779060373116,2,1729
post_g6,-0.023136366226500303,2,1729
post_g1,0.0032807105817421805,1,1730
post_g2,0.005066254736535516,1,1730
post_g3,-0.00387668842898256,1,1730
post_g4,0.02509523112352216,1,1730
post_g5,0.002569640980027004,1,1730
post_g6,-0.004690106083917328,1,1730
post_g1,0.0013974391283786223,2,1730
post_g2,0.014158796753702942,2,1730
post_g3,0.0006233727303866088,2,1730
post_g4,0.025059561182675764,2,1730
post_g5,0.0007963206036654604,2,1730
post_g6,-0.03677465620906084,2,1730
post_g1,-0.013649645520808738,1,1731
post_g2,-0.005914964274050285,1,1731
post_g3,-0.002634794422132199,1,1731
post_g4,0.023042145968147104,1,1731
post_g5,0.005564807779113767,1,1731
post_g6,0.018635550280838596,1,1731
post_g1,-0.015063826539437629,2,1731
post_g2,0.0005339144752922771,2,1731
post_g3,0.006725914304129029,2,1731
post_g4,0.02246760632076521,2,1731
post_g5,0.005571533579592057,2,1731
post_g6,-0.015416985391073876,2,1731
post_g1,-0.01581382557404169,1,1732
post_g2,0.002989918709453666,1,1732
post_g3,0.006335566496297228,1,1732
post_g4,0.025012373543778527,1,1732
post_g5,0.006155363183666692,1,1732
post_g6,0.005937918004704619,1,1732
post_g1,-0.016810369711261024,2,1732
post_g2,0.009793726880673464,2,1732
post_g3,0.012915772889258104,2,1732
post_g4,0.025326138107932876,2,1732
post_g5,0.004778234187369719,2,1732
post_g6,-0.03017709346311407,2,1732
post_g1,-0.015392216930319572,1,1733
post_g2,0.011956509488409355,1,1733
post_g3,-0.002471363719500271,1,1733
post_g4,0.025701275366962612,1,1733
post_g5,-0.006220001029767427,1,1733
post_g6,0.019542315358986973,1,1733
post_g1,-0.018607682628890142,2,1733
post_g2,0.022870833229434256,2,1733
post_g3,0.00334665850048786,2,1733
post_g4,0.025513098630299748,2,1733
post_g5,-0.0063578740656312464,2,1733
post_g6,-0.020396885354888157,2,1733
post_g1,-0.005564290393912366,1,1734
post_g2,-0.010229454549820018,1,1734
post_g3,-0.0045161041525111165,1,1734
post_g4,0.02567379275250499,1,1734
post_g5,0.002416804410559327,1,1734
post_g6,0.014579729008903104,1,1734
post_g1,-0.007515783283540002,2,1734
post_g2,-0.0016490961761636324,2,1734
post_g3,0.0024703788882762374,2,1734
post_g4,0.025776684514066478,2,1734
post_g5,0.002784647303724305,2,1734
post_g6,-0.017562332271904103,2,1734
post_g1,-0.010998119568177204,1,1735
post_g2,-0.010000296552002817,1,1735
post_g3,-0.015515476428872323,1,1735
post_g4,0.02582555008593668,1,1735
post_g5,0.0030756570285841904,1,1735
post_g6,0.04024217528009984,1,1735
post_g1,-0.012420735084912048,2,1735
post_g2,-0.0014691704957730243,2,1735
post_g3,-0.009459749921900431,2,1735
post_g4,0.025865316476003198,2,1735
post_g5,0.002135230535723678,2,1735
post_g6,0.0015786104426339742,2,1735
post_g1,-0.02304548242443168,1,1736
post_g2,0.004933076578955878,1,1736
post_g3,-0.009317688034540587,1,1736
post_g4,0.025672873437146596,1,1736
post_g5,0.015153033941154385,1,1736
post_g6,0.012540552858078233,1,1736
post_g1,-0.02704002111597853,2,1736
post_g2,0.016631880109065765,2,1736
post_g3,-0.004778899785416801,2,1736
post_g4,0.025661168504099385,2,1736
post_g5,0.016189897526559516,2,1736
post_g6,-0.02166068226886838,2,1736
post_g1,-0.011035609395714123,1,1737
post_g2,0.007981013829017423,1,1737
post_g3,-0.005975322268429198,1,1737
post_g4,0.028727982573674635,1,1737
post_g5,0.0027002442393581376,1,1737
post_g6,0.011015785382396892,1,1737
post_g1,-0.012672452627875525,2,1737
post_g2,0.01787761614907113,2,1737
post_g3,-4.749802214302454e-05,2,1737
post_g4,0.027729259243015125,2,1737
post_g5,0.000723139878342125,2,1737
post_g6,-0.027214989596067655,2,1737
post_g1,-0.00505298385284054,1,1738
post_g2,0.012723252671192644,1,1738
post_g3,-0.0008588578400410344,1,1738
post_g4,0.025705951663675772,1,1738
post_g5,-0.0026162600711995467,1,1738
post_g6,-0.0008687656962520339,1,1738
post_g1,-0.008384344926147246,2,1738
post_g2,0.024973061097045307,2,1738
post_g3,0.002588550247797784,2,1738
post_g4,0.025291495669582123,2,1738
post_g5,-0.0031834657361412347,2,1738
post_g6,-0.03568690910578177,2,1738
post_g1,-0.028453007630669228,1,1739
post_g2,0.000865891297811969,1,1739
post_g3,-0.009080052819195513,1,1739
post_g4,0.02757564272534359,1,1739
post_g5,0.01291722517473291,1,1739
post_g6,0.03206754559022614,1,1739
post_g1,-0.027586737872721798,2,1739
post_g2,0.008646126777474585,2,1739
post_g3,-0.005365224669469059,2,1739
post_g4,0.027690973472298652,2,1739
post_g5,0.012706795147348742,2,1739
post_g6,-0.009251264241162484,2,1739
post_g1,-0.024877656628694622,1,1740
post_g2,0.014209502711720997,1,1740
post_g3,-0.004689190773059564,1,1740
post_g4,0.026314884203848754,1,1740
post_g5,0.009647912459496125,1,1740
post_g6,0.010656093581073018,1,1740
post_g1,-0.03258332343450897,2,1740
post_g2,0.026661649757619726,2,1740
post_g3,0.001902278169056724,2,1740
post_g4,0.02666731776436105,2,1740
post_g5,0.010602575988196118,2,1740
post_g6,-0.027202245128093806,2,1740
post_g1,-0.02252374211649838,1,1741
post_g2,0.003597724373675654,1,1741
post_g3,-0.002543875495673201,1,1741
post_g4,0.02611633629003861,1,1741
post_g5,0.01633547764469996,1,1741
post_g6,0.009888084259063755,1,1741
post_g1,-0.025750092260852363,2,1741
post_g2,0.011907734288202904,2,1741
post_g3,0.0037648314164765947,2,1741
post_g4,0.025551947105037207,2,1741
post_g5,0.01688317003496404,2,1741
post_g6,-0.026392625489344818,2,1741
post_g1,-0.01344636191431724,1,1742
post_g2,-0.005957155538240562,1,1742
post_g3,0.0026478961284362437,1,1742
post_g4,0.026483248689149613,1,1742
post_g5,0.0017156948292907604,1,1742
post_g6,0.014613859982439893,1,1742
post_g1,-0.016369601101689085,2,1742
post_g2,0.005081384320955496,2,1742
post_g3,0.010057412227055496,2,1742
post_g4,0.026179676907229325,2,1742
post_g5,0.0006735215096726883,2,1742
post_g6,-0.020579400888846598,2,1742
post_g1,-0.02080974536923209,1,1743
post_g2,-0.008369529304960807,1,1743
post_g3,-0.0068912388897532225,1,1743
post_g4,0.030690545232879674,1,1743
post_g5,-0.005042269293092093,1,1743
post_g6,0.04027583896287373,1,1743
post_g1,-0.019348113605443848,2,1743
post_g2,0.0007183711523714796,2,1743
post_g3,-0.002663010636006202,2,1743
post_g4,0.030726174594221563,2,1743
post_g5,-0.004209777329669446,2,1743
post_g6,0.0005212231248128074,2,1743
post_g1,-0.020730647745826624,1,1744
post_g2,-0.00734841710435667,1,1744
post_g3,-0.0042803359880290185,1,1744
post_g4,0.021311839067717796,1,1744
post_g5,0.019843270113615398,1,1744
post_g6,0.01663674664724904,1,1744
post_g1,-0.024209796417491217,2,1744
post_g2,-0.0015811645796340802,2,1744
post_g3,0.003346430857605097,2,1744
post_g4,0.02119229823199487,2,1744
post_g5,0.0192158541704159,2,1744
post_g6,-0.013083203232507785,2,1744
post_g1,0.0013209570628540343,1,1745
post_g2,-0.004544338092380071,1,1745
post_g3,-0.0008534074701224631,1,1745
post_g4,0.022687852362319856,1,1745
post_g5,-0.005451609650938169,1,1745
post_g6,0.018585665835227687,1,1745
post_g1,-0.0008642326712002756,2,1745
post_g2,0.0022151709400812267,2,1745
post_g3,0.006351229339390921,2,1745
post_g4,0.022905582173848187,2,1745
post_g5,-0.004931575198485831,2,1745
post_g6,-0.01959437546835009,2,1745
post_g1,-0.012295789875266264,1,1746
post_g2,-0.016883804984295623,1,1746
post_g3,-0.004407400838929879,1,1746
post_g4,0.030741532361744286,1,1746
post_g5,0.0018447056995968083,1,1746
post_g6,0.030947173468575798,1,1746
post_g1,-0.013079034667491614,2,1746
post_g2,-0.0103031085263275,2,1746
post_g3,0.00310629899310474,2,1746
post_g4,0.0310033847828707,2,1746
post_g5,0.0011290953493591673,2,1746
post_g6,-0.0061415353080641125,2,1746
post_g1,-0.0058602004605918575,1,1747
post_g2,0.021301383087364123,1,1747
post_g3,0.0039838938376194725,1,1747
post_g4,0.021238123487825077,1,1747
post_g5,-0.0014412973632793543,1,1747
post_g6,-0.01119997134120576,1,1747
post_g1,-0.0069508151892504425,2,1747
post_g2,0.029023387483140334,2,1747
post_g3,0.011238442658778939,2,1747
post_g4,0.02119958764954591,2,1747
post_g5,-0.0009959358696746664,2,1747
post_g6,-0.04811416236263448,2,1747
post_g1,-0.01684095965899466,1,1748
post_g2,-0.011050520007190671,1,1748
post_g3,0.006027781469095647,1,1748
post_g4,0.01786730510904274,1,1748
post_g5,0.007078532241736145,1,1748
post_g6,0.01813894291627629,1,1748
post_g1,-0.020100795884908606,2,1748
post_g2,-0.002109239619431765,2,1748
post_g3,0.013852716048653969,2,1748
post_g4,0.017645425414711414,2,1748
post_g5,0.0058892326747167,2,1748
post_g6,-0.011057659194629565,2,1748
post_g1,-0.020617920021638755,1,1749
post_g2,0.0016118569614533957,1,1749
post_g3,-0.005266030742884309,1,1749
post_g4,0.024615011012387188,1,1749
post_g5,0.013318041711403068,1,1749
post_g6,0.012220192034417635,1,1749
post_g1,-0.023966540008752167,2,1749
post_g2,0.006711017154234472,2,1749
post_g3,0.001631015176492514,2,1749
post_g4,0.02527628923770118,2,1749
post_g5,0.014462964599039334,2,1749
post_g6,-0.019181299456152913,2,1749
post_g1,-0.02644573339104983,1,1750
post_g2,0.012826342252742207,1,1750
post_g3,0.0013566916065056822,1,1750
post_g4,0.02618353333848683,1,1750
post_g5,0.003036321907345497,1,1750
post_g6,0.00918832434376708,1,1750
post_g1,-0.028097831684646715,2,1750
post_g2,0.02507053451077609,2,1750
post_g3,0.006042328292227318,2,1750
post_g4,0.0263179015920825,2,1750
post_g5,0.002583747706557154,2,1750
post_g6,-0.026879851999871526,2,1750
post_g1,-0.005211704815399784,1,1751
post_g2,-0.005389391545042484,1,1751
post_g3,0.0008331024768070332,1,1751
post_g4,0.02501022137292093,1,1751
post_g5,0.005532538839343914,1,1751
post_g6,-0.0010502765128878441,1,1751
post_g1,-0.005165412627108235,2,1751
post_g2,0.0026775296747453027,2,1751
post_g3,0.007683621218418571,2,1751
post_g4,0.025012302779262446,2,1751
post_g5,0.005547549160015116,2,1751
post_g6,-0.03193806014536362,2,1751
post_g1,-0.00859359551653376,1,1752
post_g2,-0.003901992851722728,1,1752
post_g3,0.001516295051199067,1,1752
post_g4,0.027406714521123116,1,1752
post_g5,-0.006116714466557843,1,1752
post_g6,0.017303521046504136,1,1752
post_g1,-0.009286915944113832,2,1752
post_g2,0.005038927708966957,2,1752
post_g3,0.008948242581600624,2,1752
post_g4,0.027167420223242617,2,1752
post_g5,-0.007327061574506766,2,1752
post_g6,-0.01923531573380672,2,1752
post_g1,-6.34814132120562e-05,1,1753
post_g2,-0.003298768788890144,1,1753
post_g3,0.007219610604174998,1,1753
post_g4,0.022097086479347126,1,1753
post_g5,0.00036652765029871723,1,1753
post_g6,-0.0007329092964451451,1,1753
post_g1,-0.004373203875153346,2,1753
post_g2,0.00792966638910644,2,1753
post_g3,0.01277592121552776,2,1753
post_g4,0.021748505455738483,2,1753
post_g5,0.00011265879680078936,2,1753
post_g6,-0.0332459566379801,2,1753
post_g1,-0.0025467831200578096,1,1754
post_g2,0.005110541653011358,1,1754
post_g3,-0.0075419805213110345,1,1754
post_g4,0.02909368619170628,1,1754
post_g5,0.014196270015524544,1,1754
post_g6,-0.006553641699362771,1,1754
post_g1,-0.006969686530261394,2,1754
post_g2,0.014078943373140213,2,1754
post_g3,-0.0005360902679678221,2,1754
post_g4,0.028724363760658518,2,1754
post_g5,0.01456113736035592,2,1754
post_g6,-0.04374951320518987,2,1754
post_g1,-0.010546865422622688,1,1755
post_g2,-0.0038055636318322632,1,1755
post_g3,-0.001097096822893526,1,1755
post_g4,0.02486581687384798,1,1755
post_g5,0.01524642570526984,1,1755
post_g6,0.00751149992239193,1,1755
post_g1,-0.010173598195510128,2,1755
post_g2,0.0007013687025627961,2,1755
post_g3,0.005232672967691941,2,1755
post_g4,0.02451385671661791,2,1755
post_g5,0.01494574928968224,2,1755
post_g6,-0.029069039481934213,2,1755
post_g1,-0.006094911453839544,1,1756
post_g2,0.006059503681751446,1,1756
post_g3,0.009745563935154106,1,1756
post_g4,0.02883830881428097,1,1756
post_g5,-0.005542922781618477,1,1756
post_g6,-0.006105017205222137,1,1756
post_g1,-0.00800365456864549,2,1756
post_g2,0.01362209117309638,2,1756
post_g3,0.01542689348367713,2,1756
post_g4,0.028815265523855833,2,1756
post_g5,-0.005426866021446925,2,1756
post_g6,-0.039249198491976264,2,1756
post_g1,-0.00873820452886213,1,1757
post_g2,-0.00472151737422089,1,1757
post_g3,-0.0007006528565836847,1,1757
post_g4,0.0285327040783587,1,1757
post_g5,0.008997436654139133,1,1757
post_g6,0.012397963854956952,1,1757
post_g1,-0.012840728399283907,2,1757
post_g2,0.0014608081133233636,2,1757
post_g3,0.006538372181111416,2,1757
post_g4,0.028439769714062955,2,1757
post_g5,0.0076338580428193855,2,1757
post_g6,-0.024420058414637666,2,1757
post_g1,-0.024843787728918466,1,1758
post_g2,-0.0026940574158409707,1,1758
post_g3,-0.0034161578891341348,1,1758
post_g4,0.022420553612119854,1,1758
post_g5,0.00989592878657486,1,1758
post_g6,0.030212776679701518,1,1758
post_g1,-0.02768312504194114,2,1758
post_g2,0.007763334616914712,2,1758
post_g3,-0.0006112750956992055,2,1758
post_g4,0.02254257038201711,2,1758
post_g5,0.0093943366182688,2,1758
post_g6,-0.005367457624941919,2,1758
post_g1,-0.006660700569154277,1,1759
post_g2,-0.0020247666847475407,1,1759
post_g3,-0.008767666767191627,1,1759
post_g4,0.021373434515355554,1,1759
post_g5,0.001461268677304419,1,1759
post_g6,0.025296819194807724,1,1759
post_g1,-0.005315868933466546,2,1759
post_g2,0.0073859383553025616,2,1759
post_g3,-0.004808543589309363,2,1759
post_g4,0.021389080294623015,2,1759
post_g5,0.000281146975670148,2,1759
post_g6,-0.013076935073278225,2,1759
post_g1,0.004577969693851838,1,1760
post_g2,-0.008044651900271468,1,1760
post_g3,-0.008029977859827588,1,1760
post_g4,0.024997382554910866,1,1760
post_g5,0.0092796448446902,1,1760
post_g6,0.004812556525576345,1,1760
post_g1,0.0012900491167234301,2,1760
post_g2,0.0019120059129736238,2,1760
post_g3,-0.0028476882834930855,2,1760
post_g4,0.024812587733237253,2,1760
post_g5,0.0086884080080508,2,1760
post_g6,-0.02855185132750257,2,1760
post_g1,-0.000577811331568692,1,1761
post_g2,-0.014460095532386325,1,1761
post_g3,-0.0012550697963696184,1,1761
post_g4,0.023334405848677187,1,1761
post_g5,0.01063203360000536,1,1761
post_g6,0.014197290350619458,1,1761
post_g1,-0.003136650878260576,2,1761
post_g2,-0.006204052045336918,2,1761
post_g3,0.005340777911916055,2,1761
post_g4,0.023173499381016816,2,1761
post_g5,0.009153163363707001,2,1761
post_g6,-0.022221860094286817,2,1761
post_g1,0.002964516374398587,1,1762
post_g2,0.0007462726882843194,1,1762
post_g3,0.008526400429001825,1,1762
post_g4,0.02385728868483413,1,1762
post_g5,0.003942459473087617,1,1762
post_g6,-0.010425496510374267,1,1762
post_g1,-0.00038205792873342647,2,1762
post_g2,0.00718470733789813,2,1762
post_g3,0.015587690067145537,2,1762
post_g4,0.02384030221430279,2,1762
post_g5,0.003325993492668754,2,1762
post_g6,-0.04390801278438608,2,1762
post_g1,0.0008170005207897525,1,1763
post_g2,-0.0014967737222649712,1,1763
post_g3,-0.004908658341103938,1,1763
post_g4,0.026586694295350925,1,1763
post_g5,0.0033447069960665064,1,1763
post_g6,0.008046120694396228,1,1763
post_g1,-0.0015241244058639752,2,1763
post_g2,0.009347158728425856,2,1763
post_g3,0.0004388903055372311,2,1763
post_g4,0.026589458872993042,2,1763
post_g5,0.003958739402002272,2,1763
post_g6,-0.032565737841489445,2,1763
post_g1,-0.01044472151371217,1,1764
post_g2,0.006589131448062132,1,1764
post_g3,-0.0011249966047410511,1,1764
post_g4,0.020748528355614547,1,1764
post_g5,0.0016973066331383833,1,1764
post_g6,0.011775360619063481,1,1764
post_g1,-0.0123939111803497,2,1764
post_g2,0.014340364602359386,2,1764
post_g3,0.006384282341279142,2,1764
post_g4,0.02052279819403911,2,1764
post_g5,0.0017104769480522336,2,1764
post_g6,-0.02494564629451741,2,1764
post_g1,0.000977020183175437,1,1765
post_g2,-0.010490869367880384,1,1765
post_g3,0.0014171211325206472,1,1765
post_g4,0.02938531523772056,1,1765
post_g5,0.008426859964272133,1,1765
post_g6,0.0038416721451785853,1,1765
post_g1,-0.004151833983418466,2,1765
post_g2,-0.0014966725913223996,2,1765
post_g3,0.008877584272146043,2,1765
post_g4,0.029640934193707696,2,1765
post_g5,0.008347455025453473,2,1765
post_g6,-0.03477977757828189,2,1765
post_g1,-0.015545487896584914,1,1766
post_g2,-0.0044851630815843195,1,1766
post_g3,-0.0001665785616133864,1,1766
post_g4,0.021014906798947026,1,1766
post_g5,-0.0048835140776868294,1,1766
post_g6,0.03120826231832527,1,1766
post_g1,-0.022792866314708393,2,1766
post_g2,0.005654238232825355,2,1766
post_g3,0.007943243233906883,2,1766
post_g4,0.020985327349485765,2,1766
post_g5,-0.005619741512552578,2,1766
post_g6,-0.0009509650480188756,2,1766
post_g1,-0.002993975912608496,1,1767
post_g2,-0.016993049351207535,1,1767
post_g3,-0.005375954152697043,1,1767
post_g4,0.02237519567643685,1,1767
post_g5,0.008586994363278581,1,1767
post_g6,0.0246484401378413,1,1767
post_g1,-0.0065512225137944625,2,1767
post_g2,-0.00866648032255775,2,1767
post_g3,0.0027125240592446717,2,1767
post_g4,0.022190010749823644,2,1767
post_g5,0.00771997869268632,2,1767
post_g6,-0.01161454042170328,2,1767
post_g1,-0.001960837467171713,1,1768
post_g2,0.010366306753709018,1,1768
post_g3,0.010271315787505026,1,1768
post_g4,0.026419952741595715,1,1768
post_g5,0.010999140239620012,1,1768
post_g6,-0.02797730913838061,1,1768
post_g1,-0.005539666375702967,2,1768
post_g2,0.017086167875006004,2,1768
post_g3,0.020242216239073983,2,1768
post_g4,0.026435598841968375,2,1768
post_g5,0.00981548590608867,2,1768
post_g6,-0.06264843339618367,2,1768
post_g1,-0.023565421839996444,1,1769
post_g2,0.0013378531501160762,1,1769
post_g3,-0.003362307326466157,1,1769
post_g4,0.02046778011560227,1,1769
post_g5,0.019776692701149706,1,1769
post_g6,0.010313657085230979,1,1769
post_g1,-0.0254005226188829,2,1769
post_g2,0.011970723709441234,2,1769
post_g3,0.004060131548663052,2,1769
post_g4,0.020823360259985678,2,1769
post_g5,0.019269747870594434,2,1769
post_g6,-0.025922050413490848,2,1769
post_g1,-0.023535707947499714,1,1770
post_g2,-0.010822863263966538,1,1770
post_g3,-0.004761298495643511,1,1770
post_g4,0.02348970751818597,1,1770
post_g5,0.008633067497110354,1,1770
post_g6,0.03741363101200905,1,1770
post_g1,-0.028600073650118567,2,1770
post_g2,-0.0010194111888256168,2,1770
post_g3,0.000721302221833698,2,1770
post_g4,0.023432796780922166,2,1770
post_g5,0.007919185385311351,2,1770
post_g6,0.0033717954809895714,2,1770
post_g1,-0.004809393155754585,1,1771
post_g2,0.0036939401260255075,1,1771
post_g3,0.0010729755054794332,1,1771
post_g4,0.0262241805482795,1,1771
post_g5,-0.007852683922519706,1,1771
post_g6,0.010411749236146392,1,1771
post_g1,-0.00891554412464229,2,1771
post_g2,0.012465801122008766,2,1771
post_g3,0.0065234306458096655,2,1771
post_g4,0.02595448309608035,2,1771
post_g5,-0.008260058261386215,2,1771
post_g6,-0.022239608842933932,2,1771
post_g1,-0.003176534883877539,1,1772
post_g2,0.004766681884772991,1,1772
post_g3,-0.0014006083328619457,1,1772
post_g4,0.027860906046939957,1,1772
post_g5,0.011492420548946693,1,1772
post_g6,-0.011694135583119852,1,1772
post_g1,-0.004585607349692052,2,1772
post_g2,0.012044175462739403,2,1772
post_g3,0.0031307996128968276,2,1772
post_g4,0.02767413859637758,2,1772
post_g5,0.010672446239371806,2,1772
post_g6,-0.04360366249211867,2,1772
post_g1,-0.022200384140601697,1,1773
post_g2,-0.003737485167391378,1,1773
post_g3,-0.00725162605089447,1,1773
post_g4,0.021201336567892533,1,1773
post_g5,0.0043611762880111735,1,1773
post_g6,0.0365362533338021,1,1773
post_g1,-0.026842026997006448,2,1773
post_g2,0.005514552635446565,2,1773
post_g3,-0.0006346962178759106,2,1773
post_g4,0.021256125669584486,2,1773
post_g5,0.0027825591017809235,2,1773
post_g6,0.0034607446563573374,2,1773
post_g1,-0.022332023160850305,1,1774
post_g2,-0.013059314338230904,1,1774
post_g3,-0.009989863023963645,1,1774
post_g4,0.020852177898771605,1,1774
post_g5,0.002290999408851754,1,1774
post_g6,0.052275180275055386,1,1774
post_g1,-0.021420810522756364,2,1774
post_g2,-0.005183791251877057,2,1774
post_g3,-0.0033252133158829327,2,1774
post_g4,0.020929692152282048,2,1774
post_g5,0.002537159028220117,2,1774
post_g6,0.012217155820846488,2,1774
post_g1,-0.008012767648734275,1,1775
post_g2,-0.003898081060032324,1,1775
post_g3,-0.005942555915015249,1,1775
post_g4,0.02410460684547235,1,1775
post_g5,-0.004788794319248106,1,1775
post_g6,0.03115238145294006,1,1775
post_g1,-0.00866265198692889,2,1775
post_g2,0.006992331397073951,2,1775
post_g3,-0.002165179194216581,2,1775
post_g4,0.024307451590780085,2,1775
post_g5,-0.004373527187437767,2,1775
post_g6,-0.009840115959195837,2,1775
post_g1,-0.016674811786037316,1,1776
post_g2,0.0014049328565448726,1,1776
post_g3,0.001819151935406045,1,1776
post_g4,0.024023250185850997,1,1776
post_g5,0.007156141888060359,1,1776
post_g6,0.012859395935962678,1,1776
post_g1,-0.015036847186865904,2,1776
post_g2,0.009803956652193028,2,1776
